kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
DCII;PT DCI Indonesia Tbk;9. Trade, Services & Investment;97. Computer And Services;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;164864.0;1513276.0;1678140.0;374625.0;761963.0;1136588.0;253273.0;0;00.00;541552.0;541552.0;1678140.0;237265.0;106635.0;106312.0;106312.0;106635.0;0
DEAL;PT Dewata Freightinternational Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;110924913091.0;164562871460.0;275487784551.0;110399868528.0;39411472799.0;149811341327.0;112474800800.0;0;8314800000.0;125308508584.0;125676443224.0;275487784551.0;30160397098.0;-146699139.0;977683483.0;958087650.0;-166294972.0;19595833.0
DEFI;Danasupra Erapacific Tbk;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;94633171264.0;0;0;1289485338.0;33597189667.0;0;0;93343685926.0;93343685926.0;94633171264.0;0;11866742673.0;17665243785.0;17665243785.0;11866742673.0;0
DEWA;Darma Henwa Tbk;2. Mining;21. Coal Mining;Foreign Corporation;Foreign Company;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;199332102.0;350186495.0;549518597.0;197038944.0;118216619.0;315255563.0;241169504.0;0;78777981.0;234123412.0;234263034.0;549518597.0;20719729.0;3773979.0;3458898.0;3449993.0;3765074.0;8905.00.00
DFAM;PT Dafam Property Indonesia Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;109502575197.0;223987486656.0;333490061853.0;68363965361.0;170879791688.0;239243757049.0;189958249000.0;0;-86613146518.0;94506891545.0;94246304804.0;333490061853.0;95793179344.0;6855054631.0;7169498860.0;6045603065.0;5838826327.0;1016228304.0
DGIK;Nusa Konstruksi Enjiniring  Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;763629600406.0;572571489122.0;1336201089528.0;559177625818.0;105868831849.0;665046457667.0;554116500000.0;0;254198352119.0;670681132237.0;671154631861.0;1336201089528.0;105546582687.0;1223668094.0;6767246362.0;6769588239.0;1226010094.0;-2342000.0
DGNS;PT Diagnos Laboratorium Utama Tbk;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;11419686977.0;47802478403.0;59222165380.0;9116321144.0;3646451717.0;12762772861.0;25000000000.0;0;28975000.0;46459392519.0;46459392519.0;59222165380.0;20008104185.0;9274590830.0;9193806582.0;9193806582.0;9274590830.0;00.00
DIGI;PT Arkadia Digital Media Tbk;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;14162698161.0;27428536927.0;41591235088.0;1668955978.0;1975996067.0;3644952045.0;32500000000.0;0;11690000000.0;37936183778.0;37946283043.0;41591235088.0;23538979579.0;139717879.0;124587985.0;124704583.0;139834477.0;-116598.0
DILD;Intiland Development Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;4180236974066.0;10597259318573.0;14777496292639.0;3550608637032.0;3992016743472.0;7542625380504.0;2591463546250.0;0;1096320037357.0;6195682428775.0;7234870912135.0;14777496292639.0;1131661435545.0;436709213814.0;436955530438.0;251957248676.0;251433717855.0;185275495959.0
DIVA;PT Distribusi Voucher Nusantara Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;955609543741.0;132352480198.0;1087962023939.0;230878773231.0;32700593199.0;263579366430.0;71428570000.0;0;592674751173.0;780529811219.0;824382657509.0;1087962023939.0;102670757503.0;98389349094.0;98592885318.0;93786054680.0;93638796062.0;4750553032.0
DKFT;Central Omega Resources Tbk;2. Mining;23. Metal And Mineral Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;945130924768.0;1710143311766.0;2655274236534.0;853532680300.0;826312635513.0;1679845315813.0;563824660000.0;0;517429165789.0;838125699133.0;975428920721.0;2655274236534.0;231828578960.0;-100929851760.0;-101394403177.0;-40006745975.0;-39535771487.0;-61394080273.0
DLTA;Delta Djakarta Tbk;5. Consumer Goods Industry;51. Food And Beverages;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;1292805083.0;133178639.0;1425983722.0;160587363.0;51833027.0;212420390.0;16013181.0;0;19015656.0;1209524439.0;1213563332.0;1425983722.0;596696030.0;317815177.0;312114544.0;312199171.0;317899804.0;-84627.0
DMAS;PT Puradelta Lestari Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;4009185451871.0;3607785577749.0;7616971029620.0;1080280696768.0;40950546545.0;1121231243313.0;4819811110000.0;0;379730372583.0;6492333843328.0;6495739786307.0;7616971029620.0;1483100655825.0;1335420919293.0;1332142725979.0;1331659602606.0;1334935791773.0;485127520.0
DMMX;PT Digital Mediatama Maxima Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;696378579324.0;13971220135.0;710349799459.0;30249944505.0;616074000.0;30866018505.0;76923077000.0;0;577406502173.0;679455941645.0;679483780954.0;710349799459.0;25504231681.0;16583016352.0;16519261852.0;16499855149.0;16563609649.0;19406703.0
DMND;PT Diamond Food Indonesia Tbk.;5. Consumer Goods Industry;51. Food And Beverages;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3736573.0;1834078.0;5570651.0;2112483.0;174577.0;2287060.0;205250.0;0;00.00;3276931.0;3283591.0;5570651.0;1450360.0;366863.0;358328.0;355860.0;364337.0;2526.00.00
DNAR;PT Bank Oke Indonesia Tbk.;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;5108848026690.0;0;0;3087019609149.0;634155414600.0;0;1208657809142.0;2021828417541.0;2021828417541.0;0;0;-16922035161.0;-14371433724.0;-14371433724.0;-16922035161.0;0
DNET;PT Indoritel Makmur Internasional Tbk.;9. Trade, Services & Investment;97. Computer And Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;4744135210372.0;10740207712113.0;15484342922485.0;287401549523.0;5661858920132.0;5949260469655.0;3546000000000.0;0;3481850378386.0;9275690349704.0;9535082452830.0;15484342922485.0;257797623019.0;519144061565.0;408703348855.0;412639398759.0;523050243931.0;-3906182366.0
DOID;Delta Dunia Makmur Tbk;2. Mining;21. Coal Mining;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;471509645.0;710401546.0;1181911191.0;257349435.0;643990777.0;901340212.0;47313056.0;0;145025621.0;280570756.0;280570979.0;1181911191.0;142645862.0;20480591.0;18285906.0;18285893.0;20480580.0;11.00
DPNS;Duta Pertiwi Nusantara Tbk;3. Basic Industry And Chemicals;34. Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;185274219728.0;132867168172.0;318141387900.0;8536205993.0;27503546031.0;36039752024.0;82782488000.0;0;-1884225133.0;246450441814.0;282101635876.0;318141387900.0;26306905893.0;3937685121.0;6230884067.0;7467940356.0;5162588573.0;-1224903452.0
DPUM;PT Dua Putra Utama Makmur Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;756678058275.0;1064124028619.0;1820802086894.0;157910473785.0;590137204550.0;748047678335.0;417500000000.0;0;711753580235.0;1072754408559.0;1072754408559.0;1820802086894.0;-383848609787.0;-334841525599.0;-333498759860.0;-333498759860.0;-334841525599.0;0
DSFI;Dharma Samudera Fishing Ind. Tbk;1. Agriculture;14. Fishery;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;225282034125.0;166197312560.0;391479346685.0;150660109710.0;43782584296.0;194442694006.0;185713550000.0;0;18433570833.0;196878118241.0;197036652679.0;391479346685.0;58494402565.0;8460708045.0;14766048105.0;14751402070.0;8446062010.0;14646035.0
DSNG;PT Dharma Satya Nusantara Tbk.;1. Agriculture;12. Plantation;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;1932531.0;9688290.0;11620821.0;2361728.0;5527501.0;7889229.0;211997.0;0;677092.0;3646244.0;3731592.0;11620821.0;1460695.0;178164.0;166361.0;168786.0;179940.0;-1776.0
DSSA;Dian Swastatika Sentosa Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;865283201.0;2853689863.0;3718973064.0;667387770.0;1413476612.0;2080864382.0;72498628.0;0;10531355.0;1485644593.0;1638108682.0;3718973064.0;580367243.0;71654412.0;135053203.0;109283543.0;50220771.0;21433641.0
DVLA;Darya-Varia Laboratoria Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;1280212333.0;549748381.0;1829960714.0;439444037.0;84437689.0;523881726.0;280000000.0;0;78162232.0;1306078988.0;1306078988.0;1829960714.0;973481977.0;221783249.0;219199794.0;219199794.0;221783249.0;0
DWGL;PT Dwi Guna Laksana Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;783448756.0;80439276.0;863888032.0;580165222.0;330264024.0;910429246.0;870980263.0;0;344915420.0;-46541234.0;-46541214.0;863888032.0;109397771.0;-21666724.0;-21621309.0;-21621293.0;-21666708.0;-16.0
DYAN;PT Dyandra Media International Tbk.;9. Trade, Services & Investment;99. Others - Trade Services & Investment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;1215041391937.0;0;0;390067438922.0;427296427900.0;0;259248208686.0;735252031388.0;824973953015.0;1215041391937.0;297890680584.0;20100336037.0;19800463723.0;18686986363.0;19275294761.0;825041276.0
EAST;PT Eastparc Hotel Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual Foreign, Residential;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;49623449530.0;257160609801.0;306784059331.0;29645494247.0;36058576333.0;65704070580.0;206318299500.0;0;32567498180.0;241079988751.0;241079988751.0;306784059331.0;40436610028.0;8996403447.0;9003233675.0;9003233675.0;8996403447.0;0
ECII;PT Electronic City Indonesia Tbk.;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;831937034323.0;1013387340427.0;1845324374750.0;399844207730.0;65484325206.0;465328532936.0;133433300000.0;0;1223693710389.0;1379669624762.0;1379995841814.0;1845324374750.0;346690751318.0;33269247689.0;33448525976.0;33451312189.0;33272033902.0;-2786213.0
EDGE;PT Indointernet Tbk.;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;263672344226.0;194352257285.0;458024601511.0;114502196758.0;25707513112.0;140209709870.0;16162000000.0;0;0;314958914335.0;317814891641.0;458024601511.0;158037330123.0;103033216540.0;100804189717.0;100062181024.0;102292537178.0;740679362.0
EKAD;Ekadharma International Tbk;3. Basic Industry And Chemicals;34. Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;486522278448.0;481712071117.0;968234349565.0;70337529585.0;45353269158.0;115690798743.0;34938750000.0;0;138490000.0;825692018900.0;852543550822.0;968234349565.0;222160891727.0;77402572552.0;149902584428.0;146265194985.0;73765183109.0;3637389443.0
ELSA;Elnusa Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3698370.0;3106667.0;6805037.0;2504335.0;724004.0;3228339.0;729850.0;0;435691.0;3575038.0;3576698.0;6805037.0;871082.0;356477.0;345625.0;345622.0;356474.0;03.00
ELTY;Bakrieland Development Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3178374.0;9151146.0;12329520.0;2433528.0;1086043.0;3519571.0;4912191.0;0;2755000.0;7556780.0;8809949.0;12329520.0;368142.0;-818854.0;-779562.0;-676155.0;-715447.0;-103407.0
EMDE;Megapolitan Developments Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1513884585928.0;630059652437.0;2143944238365.0;381032836607.0;990680293775.0;1371713130382.0;335000000000.0;0;126054412723.0;768518076202.0;772231107983.0;2143944238365.0;95794995362.0;-34638520599.0;-32360444390.0;-32206705899.0;-34483925147.0;-154595452.0
EMTK;Elang Mahkota Teknologi Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;8606558382.0;8934079470.0;17540637852.0;2689303079.0;2586055335.0;5275358414.0;1128455048.0;0;2079706363.0;9875880436.0;12265279438.0;17540637852.0;2760017696.0;-2343106373.0;-2717992195.0;-1883818637.0;-1516034314.0;-827072059.0
ENRG;Energi Mega Persada Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;141080575.0;538289197.0;679369772.0;401811691.0;171456089.0;573267780.0;538723942.0;0;290234467.0;215463037.0;106101992.0;679369772.0;157596768.0;24527047.0;20315439.0;23791927.0;28003535.0;-3476488.0
ENZO;PT Morenzo Abadi Perkasa Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;99739923038.0;121128781393.0;220868704431.0;91940934068.0;48969265788.0;140910199856.0;74770000000.0;0;682000000.0;74538178181.0;79958504575.0;220868704431.0;51963031428.0;978123048.0;1358993253.0;1333145650.0;967868138.0;10254910.0
EPAC;PT Megalestari Epack Sentosaraya Tbk.;3. Basic Industry And Chemicals;35. Plastics & Packaging;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;127431508741.0;182068300865.0;309499809606.0;120802411466.0;35910545019.0;156712956485.0;152670000000.0;0;00.00;152887491571.0;152786853121.0;309499809606.0;31616397737.0;2440393049.0;2313219203.0;2414277653.0;2543515704.0;-103122655.0
EPMT;Enseval Putra Megatrading Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;7120602478197.0;1584356356086.0;8704958834283.0;2463953517223.0;111696870012.0;2575650387235.0;135432000000.0;0;276480262616.0;6128081727958.0;6129308447048.0;8704958834283.0;2454921569778.0;580814677453.0;585256168875.0;585070445890.0;580629918596.0;184758857.0
ERAA;Erajaya Swasembada Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;6944525743.0;2803177455.0;9747703198.0;4615531135.0;153455511.0;4768986646.0;1595000000.0;0;594376207.0;4821803944.0;4978716552.0;9747703198.0;2849023533.0;325583191.0;316969705.0;289030244.0;295066452.0;30516739.0
ERTX;Eratex Djaja Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;37410817.0;34012151.0;71422968.0;34699482.0;17161070.0;51860552.0;8817516.0;0;158574.0;19561368.0;19562416.0;71422968.0;7915190.0;841583.0;547600.0;547600.0;841583.0;0
ESIP;PT Sinergi Inti Plastindo Tbk.;3. Basic Industry And Chemicals;35. Plastics & Packaging;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;29437724375.0;46171617658.0;75609342033.0;17710996563.0;6329094428.0;24040090991.0;32000000000.0;0;17768800000.0;51569251042.0;51569251042.0;75609342033.0;6550957398.0;1191566812.0;1580451629.0;1580451629.0;1191566812.0;00.00
ESSA;Surya Esa Perkasa Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;190464232.0;704848192.0;895312424.0;82084677.0;504791130.0;586875807.0;14440441.0;0;78886551.0;187451325.0;308436617.0;895312424.0;39085469.0;589943.0;-5147887.0;-897090.0;2637947.0;-2048004.0
ESTA;PT Esta Multi Usaha Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2909847621.0;49329529379.0;52239377000.0;3924365010.0;12579850784.0;16504215794.0;43000000000.0;0;500000000.0;35735161206.0;35735161206.0;52239377000.0;4801787569.0;1972439033.0;2041168456.0;2041168456.0;1972439033.0;0
ESTI;Ever Shine Textile Industry Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;31238964.0;29873065.0;61112029.0;27991823.0;19663528.0;47655351.0;76794149.0;0;5200668.0;13456326.0;13456678.0;61112029.0;1337982.0;-2792947.0;-2792947.0;-2792875.0;-2792875.0;-72.0
ETWA;Eterindo Wahanatama Tbk;3. Basic Industry And Chemicals;34. Chemicals;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;55624357918.0;1067843666935.0;1123468024853.0;967643373509.0;502153185056.0;1469796558565.0;387318800000.0;0;19497125240.0;-346498168777.0;-346328533712.0;1123468024853.0;-35530811875.0;-89756071206.0;-89269067682.0;-89278059485.0;-89765379197.0;9307991.0
EXCL;PT XL Axiata Tbk;7. Infrastructure, Utilities And Transportation;73. Telecommunication;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Jutaan / In Million;7145648.0;55579594.0;62725242.0;21292684.0;22310592.0;43603276.0;1068796.0;00.00;12202382.0;19121966.0;19121966.0;62725242.0;0;712579.0;725857.0;725857.0;712579.0;00.00
FAPA;PT FAP Agri Tbk;1. Agriculture;12. Plantation;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;879610497600.0;6793683383597.0;7673293881197.0;1623835693551.0;2762391246496.0;4386226940047.0;866000000000.0;0;2907499550.0;3324516313272.0;3287066941150.0;7673293881197.0;60488283769.0;-250999666023.0;-246593415959.0;-235863949725.0;-240097248664.0;-10902417359.0
